contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,contract_type,exp_date,current_price,mid_price,bid_ask_diff,moneyness,days_to_exp,T
AMZN260220C00320000,2026-01-29 15:56:57+00:00,320.0,0.05,0.04,0.07,-0.029999997,-37.499996,2.0,6351,0.4687553125,False,REGULAR,USD,Calls,2026-02-20,239.07000732421875,0.05500000000000001,0.030000000000000006,0.7470937728881836,21,0.057534246575342465
AMZN260220C00325000,2026-01-28 14:56:19+00:00,325.0,0.07,0.04,0.06,0.0,0.0,1.0,726,0.48242705078125003,False,REGULAR,USD,Calls,2026-02-20,239.07000732421875,0.05,0.019999999999999997,0.7356000225360577,21,0.057534246575342465
AMZN260220C00330000,2026-01-29 14:58:25+00:00,330.0,0.04,0.01,0.05,0.0,0.0,9.0,1178,0.49219257812500006,False,REGULAR,USD,Calls,2026-02-20,239.07000732421875,0.030000000000000002,0.04,0.7244545676491477,21,0.057534246575342465
AMZN260220C00335000,2026-01-27 18:25:17+00:00,335.0,0.02,0.01,0.04,0.0,0.0,25.0,308,0.500005,False,REGULAR,USD,Calls,2026-02-20,239.07000732421875,0.025,0.03,0.7136418129081157,21,0.057534246575342465
AMZN260220C00340000,2026-01-27 20:50:50+00:00,340.0,0.02,0.0,0.04,0.0,0.0,6.0,380,0.5195360546875,False,REGULAR,USD,Calls,2026-02-20,239.07000732421875,0.02,0.04,0.7031470803653492,21,0.057534246575342465
AMZN260220C00350000,2026-01-29 14:30:00+00:00,350.0,0.1,0.0,0.07,0.0,0.0,1.0,6549,0.5507857421875001,False,REGULAR,USD,Calls,2026-02-20,239.07000732421875,0.035,0.07,0.6830571637834821,21,0.057534246575342465
AMZN260220C00360000,2026-01-21 15:07:02+00:00,360.0,0.05,0.0,0.03,0.0,0.0,1.0,424,0.5429733203125001,False,REGULAR,USD,Calls,2026-02-20,239.07000732421875,0.015,0.03,0.6640833536783854,21,0.057534246575342465
AMZN260220C00370000,2026-01-27 16:57:06+00:00,370.0,0.01,0.0,0.05,0.0,0.0,40.0,1028,0.6015664843750002,False,REGULAR,USD,Calls,2026-02-20,239.07000732421875,0.025,0.05,0.6461351549303209,21,0.057534246575342465
AMZN260220P00110000,2026-01-29 14:38:15+00:00,110.0,0.01,0.0,0.01,0.0,0.0,30.0,874,0.937500625,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.005,0.01,2.173363702947443,21,0.057534246575342465
AMZN260220P00115000,2026-01-27 20:49:35+00:00,115.0,0.02,0.0,0.02,0.0,0.0,8.0,169,0.937500625,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.01,0.02,2.07886962890625,21,0.057534246575342465
AMZN260220P00120000,2026-01-28 15:19:53+00:00,120.0,0.02,0.01,0.03,0.0,0.0,30.0,397,0.937500625,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.02,0.019999999999999997,1.9922500610351563,21,0.057534246575342465
AMZN260220P00125000,2026-01-28 19:56:40+00:00,125.0,0.02,0.0,0.03,0.0,0.0,30.0,320,0.867188828125,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.015,0.03,1.91256005859375,21,0.057534246575342465
AMZN260220P00130000,2026-01-28 19:39:02+00:00,130.0,0.03,0.02,0.04,0.0,0.0,14.0,1180,0.867188828125,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.03,0.02,1.8390000563401443,21,0.057534246575342465
AMZN260220P00135000,2026-01-27 19:50:12+00:00,135.0,0.03,0.02,0.06,0.0,0.0,11.0,883,0.8437515624999999,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.04,0.039999999999999994,1.7708889431423611,21,0.057534246575342465
AMZN260220P00140000,2026-01-29 14:33:58+00:00,140.0,0.05,0.04,0.06,0.0,0.0,3.0,2722,0.8125018749999999,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.05,0.019999999999999997,1.7076429094587053,21,0.057534246575342465
AMZN260220P00145000,2026-01-29 15:37:41+00:00,145.0,0.08,0.05,0.09,0.02,33.333336,1.0,2667,0.79101771484375,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.07,0.039999999999999994,1.6487586712015085,21,0.057534246575342465
AMZN260220P00150000,2026-01-29 15:00:36+00:00,150.0,0.1,0.07,0.11,0.009999998,11.111108,4.0,2440,0.76367423828125,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.09,0.039999999999999994,1.593800048828125,21,0.057534246575342465
AMZN260220P00155000,2026-01-29 16:16:08+00:00,155.0,0.12,0.11,0.13,0.019999996,19.999994,47.0,2131,0.7412135253906249,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.12,0.020000000000000004,1.5423871440272177,21,0.057534246575342465
AMZN260220P00160000,2026-01-29 15:32:36+00:00,160.0,0.15,0.13,0.17,0.02000001,15.384624,15.0,1031,0.7128934960937501,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.15000000000000002,0.04000000000000001,1.4941875457763671,21,0.057534246575342465
AMZN260220P00165000,2026-01-29 15:51:34+00:00,165.0,0.2,0.18,0.21,0.019999996,11.111108,4.0,1009,0.6884796777343751,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.195,0.03,1.4489091352982955,21,0.057534246575342465
AMZN260220P00170000,2026-01-29 16:23:02+00:00,170.0,0.23,0.23,0.25,0.02000001,9.523814,225.0,5968,0.659183095703125,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.24,0.01999999999999999,1.4062941607306985,21,0.057534246575342465
AMZN260220P00175000,2026-01-29 15:57:16+00:00,175.0,0.31,0.29,0.32,0.050000012,19.230774,5.0,5117,0.6337927246093751,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.305,0.030000000000000027,1.3661143275669643,21,0.057534246575342465
AMZN260220P00180000,2026-01-29 15:46:04+00:00,180.0,0.38,0.37,0.4,0.06999999,22.580643,585.0,9012,0.6074258007812501,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.385,0.030000000000000027,1.328166707356771,21,0.057534246575342465
AMZN260220P00185000,2026-01-29 16:14:38+00:00,185.0,0.5,0.49,0.51,0.09,21.95122,20.0,6112,0.5844768115234374,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.5,0.020000000000000018,1.2922703098606418,21,0.057534246575342465
AMZN260220P00190000,2026-01-29 16:11:08+00:00,190.0,0.67,0.62,0.65,0.17000002,34.000004,38.0,6132,0.5590864404296876,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.635,0.030000000000000027,1.2582631964432567,21,0.057534246575342465
AMZN260220P00195000,2026-01-29 16:02:14+00:00,195.0,0.9,0.81,0.84,0.26,40.625,28.0,15001,0.5366257275390626,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,0.825,0.029999999999999916,1.2260000375600961,21,0.057534246575342465
AMZN260220P00200000,2026-01-29 16:18:09+00:00,200.0,1.12,1.09,1.12,0.29000002,34.939762,195.0,23489,0.5180712255859375,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,1.105,0.030000000000000027,1.1953500366210938,21,0.057534246575342465
AMZN260220P00205000,2026-01-29 16:21:51+00:00,205.0,1.52,1.5,1.54,0.44999993,42.45282,178.0,19555,0.5041553491210937,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,1.52,0.040000000000000036,1.1661951576791159,21,0.057534246575342465
AMZN260220P00210000,2026-01-29 16:18:57+00:00,210.0,2.11,2.06,2.1,0.64999986,44.520535,155.0,14706,0.4928029235839845,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,2.08,0.040000000000000036,1.1384286063058036,21,0.057534246575342465
AMZN260220P00215000,2026-01-29 16:18:29+00:00,215.0,2.94,2.87,2.92,0.9200001,45.54456,223.0,13073,0.4854787780761719,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,2.895,0.04999999999999982,1.1119535224382266,21,0.057534246575342465
AMZN260220P00217500,2026-01-29 16:12:18+00:00,217.5,3.53,3.35,3.45,1.1099999,45.867764,14.0,922,0.48389187988281257,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,3.4000000000000004,0.10000000000000009,1.0991724474676725,21,0.057534246575342465
AMZN260220P00220000,2026-01-29 16:21:32+00:00,220.0,3.95,3.9,3.95,1.1000001,38.596497,293.0,16264,0.47681187255859375,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,3.925,0.050000000000000266,1.0866818514737215,21,0.057534246575342465
AMZN260220P00222500,2026-01-29 16:13:14+00:00,222.5,4.84,4.55,4.65,1.5400002,46.66667,28.0,581,0.4770560107421875,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,4.6,0.10000000000000053,1.0744719430301966,21,0.057534246575342465
AMZN260220P00225000,2026-01-29 16:17:43+00:00,225.0,5.4,5.25,5.4,1.5500002,40.259747,676.0,17027,0.4757132507324219,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,5.325,0.15000000000000036,1.0625333658854166,21,0.057534246575342465
AMZN260220P00227500,2026-01-29 16:20:55+00:00,227.5,6.08,6.0,6.15,1.5299997,33.626366,20.0,1421,0.47058634887695316,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,6.075,0.15000000000000036,1.050857175051511,21,0.057534246575342465
AMZN260220P00230000,2026-01-29 16:21:51+00:00,230.0,7.0,6.95,7.1,1.7600002,33.587795,1421.0,14947,0.4710746252441406,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,7.025,0.14999999999999947,1.039434814453125,21,0.057534246575342465
AMZN260220P00232500,2026-01-29 16:13:14+00:00,232.5,8.21,7.9,8.0,2.06,33.495934,77.0,562,0.465398412475586,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,7.95,0.09999999999999964,1.028258096018145,21,0.057534246575342465
AMZN260220P00235000,2026-01-29 16:21:26+00:00,235.0,9.1,9.0,9.15,2.0500002,29.078016,330.0,12104,0.4668632415771484,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,9.075,0.15000000000000036,1.0173191801030586,21,0.057534246575342465
AMZN260220P00237500,2026-01-29 16:18:20+00:00,237.5,10.26,10.1,10.25,2.4500003,31.370043,83.0,432,0.46234668518066413,False,REGULAR,USD,Puts,2026-02-20,239.07000732421875,10.175,0.15000000000000036,1.0066105571546053,21,0.057534246575342465
AMZN260220P00240000,2026-01-29 16:21:26+00:00,240.0,11.55,11.45,11.6,2.5700006,28.619162,327.0,10155,0.4646049633789063,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,11.524999999999999,0.15000000000000036,0.9961250305175782,21,0.057534246575342465
AMZN260220P00242500,2026-01-29 16:21:26+00:00,242.5,12.9,12.7,12.85,2.7999992,27.722765,19.0,188,0.45898978515625005,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,12.774999999999999,0.15000000000000036,0.9858557003060567,21,0.057534246575342465
AMZN260220P00245000,2026-01-29 16:21:26+00:00,245.0,14.35,14.15,14.3,3.0500002,26.991152,127.0,4185,0.45807426696777354,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,14.225000000000001,0.15000000000000036,0.9757959482621174,21,0.057534246575342465
AMZN260220P00247500,2026-01-29 16:06:30+00:00,247.5,16.35,15.75,15.95,3.3000002,25.28736,7.0,164,0.462041512451172,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,15.85,0.1999999999999993,0.965939423532197,21,0.057534246575342465
AMZN260220P00250000,2026-01-29 16:09:33+00:00,250.0,18.08,17.4,17.55,3.8599997,27.144863,233.0,2522,0.4603325451660156,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,17.475,0.15000000000000213,0.956280029296875,21,0.057534246575342465
AMZN260220P00252500,2026-01-29 15:33:32+00:00,252.5,19.15,19.05,19.2,3.4499998,21.97452,11.0,54,0.4572808178710938,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,19.125,0.14999999999999858,0.9468119101949257,21,0.057534246575342465
AMZN260220P00255000,2026-01-29 16:22:36+00:00,255.0,21.0,20.8,21.0,3.7000008,21.387287,41.0,2470,0.457585990600586,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,20.9,0.1999999999999993,0.9375294404871324,21,0.057534246575342465
AMZN260220P00257500,2026-01-29 14:54:43+00:00,257.5,21.6,22.75,22.95,1.7000008,8.542718,4.0,63,0.4618584088134766,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,22.85,0.1999999999999993,0.9284272129095874,21,0.057534246575342465
AMZN260220P00260000,2026-01-29 16:02:28+00:00,260.0,25.75,24.65,24.9,4.75,22.619047,58.0,3583,0.4631401342773438,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,24.775,0.25,0.9195000281700721,21,0.057534246575342465
AMZN260220P00262500,2026-01-29 14:52:49+00:00,262.5,25.1,26.65,26.85,2.3500004,10.329672,1.0,42,0.4611870288085938,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,26.75,0.20000000000000284,0.9107428850446428,21,0.057534246575342465
AMZN260220P00265000,2026-01-29 14:50:46+00:00,265.0,26.8,28.5,29.5,2.1499996,8.722109,12.0,413,0.49597671997070314,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,29.0,1.0,0.9021509710347877,21,0.057534246575342465
AMZN260220P00270000,2026-01-29 15:46:17+00:00,270.0,33.63,32.75,33.7,4.630001,15.965522,5.0,447,0.49841810180664065,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,33.225,0.9500000000000028,0.8854444715711806,21,0.057534246575342465
AMZN260220P00275000,2026-01-28 15:52:45+00:00,275.0,32.8,36.9,38.25,0.0,0.0,5.0,675,0.5142870837402342,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,37.575,1.3500000000000014,0.8693454811789773,21,0.057534246575342465
AMZN260220P00280000,2026-01-29 15:46:17+00:00,280.0,42.88,41.8,42.95,5.1200027,13.559329,2.0,1309,0.5347946911621093,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,42.375,1.1500000000000057,0.8538214547293527,21,0.057534246575342465
AMZN260220P00285000,2026-01-29 15:01:32+00:00,285.0,47.5,46.4,49.05,1.6500015,3.5986948,1.0,29,0.556767127685547,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,47.724999999999994,2.6499999999999986,0.8388421309621711,21,0.057534246575342465
AMZN260220P00290000,2026-01-20 14:35:20+00:00,290.0,56.69,51.3,53.85,0.0,0.0,1.0,0,0.5816692224121094,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,52.575,2.5500000000000043,0.8243793356007543,21,0.057534246575342465
AMZN260220P00295000,2026-01-20 19:32:53+00:00,295.0,65.23,56.2,58.65,0.0,0.0,1.0,0,0.603763728027344,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,57.425,2.4499999999999957,0.8104068044888771,21,0.057534246575342465
AMZN260220P00300000,2026-01-28 18:39:46+00:00,300.0,57.31,61.0,63.7,0.0,0.0,36.0,26,0.63086306640625,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,62.35,2.700000000000003,0.7969000244140625,21,0.057534246575342465
AMZN260220P00305000,2025-11-12 14:36:58+00:00,305.0,56.5,62.75,65.6,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,64.175,2.8499999999999943,0.7838360895876024,21,0.057534246575342465
AMZN260220P00310000,2025-12-19 17:21:11+00:00,310.0,81.4,70.1,73.95,0.0,0.0,1.0,0,0.6586948193359375,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,72.025,3.8500000000000085,0.7711935720136088,21,0.057534246575342465
AMZN260220P00315000,2025-11-19 20:11:45+00:00,315.0,93.02,72.85,75.55,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,74.19999999999999,2.700000000000003,0.758952404203869,21,0.057534246575342465
AMZN260220P00320000,2025-11-20 15:00:09+00:00,320.0,93.7,78.0,80.45,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,79.225,2.450000000000003,0.7470937728881836,21,0.057534246575342465
AMZN260220P00325000,2025-11-06 16:35:52+00:00,325.0,82.15,83.0,85.5,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,84.25,2.5,0.7356000225360577,21,0.057534246575342465
AMZN260220P00330000,2025-12-03 15:23:31+00:00,330.0,98.64,88.05,90.45,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,89.25,2.4000000000000057,0.7244545676491477,21,0.057534246575342465
AMZN260220P00335000,2025-11-26 20:54:30+00:00,335.0,105.7,93.0,95.5,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,94.25,2.5,0.7136418129081157,21,0.057534246575342465
AMZN260220P00350000,2025-10-29 13:51:19+00:00,350.0,120.35,113.6,117.4,0.0,0.0,1.0,0,1.2270546459960938,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,115.5,3.8000000000000114,0.6830571637834821,21,0.057534246575342465
AMZN260220P00360000,2025-11-26 20:54:30+00:00,360.0,130.7,118.05,120.45,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Puts,2026-02-20,239.07000732421875,119.25,2.4000000000000057,0.6640833536783854,21,0.057534246575342465
AMZN260227C00140000,2026-01-16 18:56:11+00:00,140.0,98.84,96.9,99.75,-1.890007,-1.8763099,1.0,50,1.0087940185546875,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,98.325,2.8499999999999943,1.7076429094587053,28,0.07671232876712329
AMZN260227C00160000,2026-01-23 18:28:33+00:00,160.0,80.18,77.15,79.05,0.0,0.0,4.0,4,1.0000000000000003e-05,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,78.1,1.8999999999999915,1.4941875457763671,28,0.07671232876712329
AMZN260227C00165000,2026-01-29 15:02:06+00:00,165.0,75.55,72.25,75.1,6.380005,9.2236595,2.0,4,0.7995625512695312,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,73.675,2.8499999999999943,1.4489091352982955,28,0.07671232876712329
AMZN260227C00180000,2026-01-23 16:33:46+00:00,180.0,60.2,57.6,59.35,0.0,0.0,1.0,6,0.49805189453125004,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,58.475,1.75,1.328166707356771,28,0.07671232876712329
AMZN260227C00185000,2026-01-20 17:44:20+00:00,185.0,50.0,52.65,54.45,0.0,0.0,2.0,4,0.4819387744140625,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,53.55,1.8000000000000043,1.2922703098606418,28,0.07671232876712329
AMZN260227C00190000,2026-01-21 15:37:34+00:00,190.0,43.22,48.15,49.6,0.0,0.0,1.0,2,0.46851117431640626,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,48.875,1.4500000000000028,1.2582631964432567,28,0.07671232876712329
AMZN260227C00195000,2026-01-28 18:05:24+00:00,195.0,48.83,44.05,45.35,0.0,0.0,2.0,122,0.5192919165039063,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,44.7,1.3000000000000043,1.2260000375600961,28,0.07671232876712329
AMZN260227C00200000,2026-01-29 14:55:06+00:00,200.0,41.1,39.4,40.3,-3.3600006,-7.5573564,2.0,299,0.4639946179199219,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,39.849999999999994,0.8999999999999986,1.1953500366210938,28,0.07671232876712329
AMZN260227C00205000,2026-01-28 15:39:07+00:00,205.0,41.2,34.9,35.65,0.0,0.0,1.0,138,0.4445856323242187,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,35.275,0.75,1.1661951576791159,28,0.07671232876712329
AMZN260227C00210000,2026-01-29 14:55:06+00:00,210.0,32.51,30.7,31.7,-1.800003,-5.2462926,1.0,204,0.4646049633789063,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,31.2,1.0,1.1384286063058036,28,0.07671232876712329
AMZN260227C00215000,2026-01-28 16:21:22+00:00,215.0,31.84,26.5,27.85,0.0,0.0,7.0,40,0.47070841796875,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,27.175,1.3500000000000014,1.1119535224382266,28,0.07671232876712329
AMZN260227C00220000,2026-01-29 15:00:55+00:00,220.0,22.47,23.05,23.4,-4.58,-16.931608,8.0,180,0.4347590704345704,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,23.225,0.34999999999999787,1.0866818514737215,28,0.07671232876712329
AMZN260227C00225000,2026-01-29 14:43:35+00:00,225.0,19.3,19.4,19.75,-3.9000015,-16.81035,9.0,245,0.4276180285644532,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,19.575,0.3500000000000014,1.0625333658854166,28,0.07671232876712329
AMZN260227C00230000,2026-01-29 16:19:12+00:00,230.0,16.43,16.3,16.45,-2.5699997,-13.526314,30.0,297,0.4226131958007812,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,16.375,0.14999999999999858,1.039434814453125,28,0.07671232876712329
AMZN260227C00235000,2026-01-29 16:18:08+00:00,235.0,13.47,13.45,13.6,-3.329999,-19.821424,109.0,590,0.42212491943359376,True,REGULAR,USD,Calls,2026-02-27,239.07000732421875,13.524999999999999,0.15000000000000036,1.0173191801030586,28,0.07671232876712329
AMZN260227C00240000,2026-01-29 16:21:03+00:00,240.0,10.9,10.85,11.0,-2.6000004,-19.259262,384.0,2555,0.41809663940429687,False,REGULAR,USD,Calls,2026-02-27,239.07000732421875,10.925,0.15000000000000036,0.9961250305175782,28,0.07671232876712329
AMZN260227C00245000,2026-01-29 16:20:17+00:00,245.0,8.75,8.6,8.75,-2.3400002,-21.100092,158.0,3961,0.41431249755859373,False,REGULAR,USD,Calls,2026-02-27,239.07000732421875,8.675,0.15000000000000036,0.9757959482621174,28,0.07671232876712329
AMZN260227C00250000,2026-01-29 16:20:19+00:00,250.0,6.86,6.75,6.85,-1.94,-22.045454,208.0,1395,0.41107766662597656,False,REGULAR,USD,Calls,2026-02-27,239.07000732421875,6.8,0.09999999999999964,0.956280029296875,28,0.07671232876712329
AMZN260227C00255000,2026-01-29 16:22:38+00:00,255.0,5.2,5.2,5.25,-1.6800003,-24.41861,280.0,2063,0.407232490234375,False,REGULAR,USD,Calls,2026-02-27,239.07000732421875,5.225,0.04999999999999982,0.9375294404871324,28,0.07671232876712329
AMZN260227C00260000,2026-01-29 16:05:40+00:00,260.0,3.72,3.85,4.0,-1.6899998,-31.238445,299.0,1689,0.4058897302246094,False,REGULAR,USD,Calls,2026-02-27,239.07000732421875,3.925,0.1499999999999999,0.9195000281700721,28,0.07671232876712329
AMZN260227C00265000,2026-01-29 15:42:35+00:00,265.0,2.82,2.87,2.93,-1.2900002,-31.386864,55.0,2082,0.4010069665527344,False,REGULAR,USD,Calls,2026-02-27,239.07000732421875,2.9000000000000004,0.06000000000000005,0.9021509710347877,28,0.07671232876712329
AMZN260227C00270000,2026-01-29 16:19:25+00:00,270.0,2.15,2.1,2.16,-0.8499999,-28.33333,104.0,1087,0.4000304138183594,False,REGULAR,USD,Calls,2026-02-27,239.07000732421875,2.13,0.06000000000000005,0.8854444715711806,28,0.07671232876712329
AMZN260227C00275000,2026-01-29 16:19:25+00:00,275.0,1.54,1.53,1.59,-0.70000005,-31.250004,108.0,705,0.40064075927734377,False,REGULAR,USD,Calls,2026-02-27,239.07000732421875,1.56,0.06000000000000005,0.8693454811789773,28,0.07671232876712329
AMZN260227C00280000,2026-01-29 16:13:14+00:00,280.0,1.08,1.09,1.13,-0.5,-31.645569,113.0,1515,0.39893179199218753,False,REGULAR,USD,Calls,2026-02-27,239.07000732421875,1.1099999999999999,0.039999999999999813,0.8538214547293527,28,0.07671232876712329
